Magazine,EHASTRA_EH_NUMMER,Period,Heftjahr,Heftnummer,Bezug_MBR,Verkauf_MBR,Remission_MBR,Bezug,Verkauf,Remission,Klasse,SBC,XYZ,Laenge,Zensierungsquote,Zensierungsgrad,Zensiert,Entgangener Verkauf,Steigung,N1_Demand,N2_Demand,N3_Demand,EM_Demand,PD_Demand,Nahmias_Demand,Conrad_Demand,Bayesian_Demand,Bayesian_Q,Baseline_Demand,N1_Q,N2_Q,N3_Q,EM_Q,PD_Q,Nahmias_Q,Conrad_Q,Baseline_Q
A,EHB0019844,2023-006,2023,6,3.0,2.0,1.0,1.0,1.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-007,2023,7,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-008,2023,8,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,0.0,0.0085,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,,,,,,,,
A,EHB0019844,2023-009,2023,9,3.0,2.0,1.0,1.0,1.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-010,2023,10,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-011,2023,11,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,
A,EHB0019844,2023-012,2023,12,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,0.0,0.0085,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,,,,,,,,
A,EHB0019844,2023-013,2023,13,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-014,2023,14,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,
A,EHB0019844,2023-015,2023,15,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-016,2023,16,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,0.0,0.0085,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,,,,,,,,
A,EHB0019844,2023-017,2023,17,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-018,2023,18,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-019,2023,19,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,
A,EHB0019844,2023-020,2023,20,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,
A,EHB0019844,2023-021,2023,21,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,
A,EHB0019844,2023-022,2023,22,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-023,2023,23,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-024,2023,24,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-025,2023,25,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,0.0,0.0085,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,,,,,,,,
A,EHB0019844,2023-026,2023,26,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,
A,EHB0019844,2023-027,2023,27,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,,,,,,,,
A,EHB0019844,2023-028,2023,28,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2023-029,2023,29,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2023-030,2023,30,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,
A,EHB0019844,2023-031,2023,31,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2023-032,2023,32,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-033,2023,33,4.0,0.0,4.0,4.0,0.0,4.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2023-034,2023,34,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-035,2023,35,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,
A,EHB0019844,2023-036,2023,36,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-037,2023,37,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,
A,EHB0019844,2023-038,2023,38,3.0,2.0,1.0,1.0,1.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-039,2023,39,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2023-040,2023,40,6.0,1.0,5.0,6.0,1.0,5.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-041,2023,41,6.0,1.0,5.0,6.0,1.0,5.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-042,2023,42,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-043,2023,43,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2023-044,2023,44,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-045,2023,45,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2023-046,2023,46,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,
A,EHB0019844,2023-047,2023,47,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,
A,EHB0019844,2023-048,2023,48,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-049,2023,49,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,
A,EHB0019844,2023-050,2023,50,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-051,2023,51,4.0,2.0,2.0,1.0,1.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,
A,EHB0019844,2023-052,2023,52,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0019844,2024-001,2024,1,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-002,2024,2,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-003,2024,3,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-004,2024,4,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-005,2024,5,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-006,2024,6,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-007,2024,7,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-008,2024,8,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-009,2024,9,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-010,2024,10,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-011,2024,11,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-012,2024,12,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-013,2024,13,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-014,2024,14,4.0,3.0,1.0,3.0,3.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,0.0,0.0085,2.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-015,2024,15,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-016,2024,16,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-017,2024,17,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-018,2024,18,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-019,2024,19,3.0,2.0,1.0,1.0,1.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-020,2024,20,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-021,2024,21,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-022,2024,22,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-023,2024,23,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-024,2024,24,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-025,2024,25,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-026,2024,26,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-027,2024,27,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-028,2024,28,4.0,3.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0019844,2024-029,2024,29,4.0,2.0,2.0,1.0,1.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
A,EHB0023505,2022-002,2022,2,10.0,0.0,10.0,10.0,0.0,10.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,
A,EHB0023505,2022-006,2022,6,5.0,0.0,5.0,5.0,0.0,5.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,
A,EHB0023505,2022-007,2022,7,9.0,4.0,5.0,9.0,4.0,5.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,
A,EHB0023505,2022-008,2022,8,9.0,7.0,2.0,9.0,7.0,2.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,,,,,,,,
A,EHB0023505,2022-009,2022,9,14.0,10.0,4.0,14.0,10.0,4.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,,,,,,,,
A,EHB0023505,2022-010,2022,10,11.0,7.0,4.0,11.0,7.0,4.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,,,,,,,,
A,EHB0023505,2022-011,2022,11,10.0,4.0,6.0,10.0,4.0,6.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,,,,,,,,
A,EHB0023505,2022-012,2022,12,13.0,7.0,6.0,13.0,7.0,6.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,,,,,,,,
A,EHB0023505,2022-013,2022,13,11.0,4.0,7.0,11.0,4.0,7.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,,,,,,,,
A,EHB0023505,2022-014,2022,14,11.0,6.0,5.0,11.0,6.0,5.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,,,,,,,,
A,EHB0023505,2022-015,2022,15,11.0,2.0,9.0,11.0,2.0,9.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.0,,,,,,,,
A,EHB0023505,2022-016,2022,16,8.0,7.0,1.0,8.0,7.0,1.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,,,,,,,,
A,EHB0023505,2022-017,2022,17,8.0,8.0,0.0,9.0,8.0,1.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,
A,EHB0023505,2022-018,2022,18,8.0,6.0,2.0,8.0,6.0,2.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,,,,,,,,
A,EHB0023505,2022-019,2022,19,9.0,7.0,2.0,9.0,7.0,2.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,,,,,,,,
A,EHB0023505,2022-020,2022,20,10.0,2.0,8.0,2.0,2.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,0.0,0.0085,5.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,9.0,2.0,,,,,,,,
A,EHB0023505,2022-021,2022,21,10.0,4.0,6.0,10.0,4.0,6.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,,,,,,,,
A,EHB0023505,2022-022,2022,22,10.0,7.0,3.0,10.0,7.0,3.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,,,,,,,,
A,EHB0023505,2022-023,2022,23,14.0,7.0,7.0,14.0,7.0,7.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,,,,,,,,
A,EHB0023505,2022-024,2022,24,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,,,,,,,,
A,EHB0023505,2022-025,2022,25,9.0,6.0,3.0,9.0,6.0,3.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,,,,,,,,
A,EHB0023505,2022-026,2022,26,9.0,6.0,3.0,9.0,6.0,3.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,,,,,,,,
A,EHB0023505,2022-027,2022,27,10.0,5.0,5.0,4.0,4.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,1.0,0.0085,5.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,9.0,4.0,,,,,,,,
A,EHB0023505,2022-028,2022,28,10.0,6.0,4.0,10.0,6.0,4.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,,,,,,,,
A,EHB0023505,2022-029,2022,29,9.0,5.0,4.0,9.0,5.0,4.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,5.0,,,,,,,,
A,EHB0023505,2022-030,2022,30,9.0,7.0,2.0,6.0,6.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,1.0,0.0085,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,6.0,,,,,,,,
